:END_ID,:START_ID,:TYPE
Q18555206,Q28971,subclass-of_DsoD
Q12214,Q18556948,subclass-of_DsoD
Q7077145,Q449631,subclass-of_DsoD
Q18553647,Q28024492,subclass-of_DsoD
Q18554603,Q10264745,subclass-of_DsoD
Q18968123,Q6515763,subclass-of_DsoD
Q840004,Q26489802,subclass-of_DsoD
Q18557424,Q1132959,subclass-of_DsoD
Q830308,Q18558249,subclass-of_DsoD
Q18555946,Q18553995,subclass-of_DsoD
Q5442760,Q18553360,subclass-of_DsoD
Q1075923,Q1418152,subclass-of_DsoD
Q18555116,Q18557459,subclass-of_DsoD
Q1928978,Q27677608,subclass-of_DsoD
Q18554565,Q18557401,subclass-of_DsoD
Q18556189,Q1826391,subclass-of_DsoD
Q18555946,Q18553825,subclass-of_DsoD
Q18555233,Q27677666,subclass-of_DsoD
Q26695332,Q147270,subclass-of_DsoD
Q18554003,Q21097759,subclass-of_DsoD
Q2303073,Q203115,subclass-of_DsoD
Q938107,Q7574983,subclass-of_DsoD
Q272741,Q18557377,subclass-of_DsoD
Q1811132,Q6807330,subclass-of_DsoD
Q544006,Q18557471,subclass-of_DsoD
Q3908491,Q18557409,subclass-of_DsoD
Q18554536,Q18554907,subclass-of_DsoD
Q359892,Q7799755,subclass-of_DsoD
Q4116663,Q7577703,subclass-of_DsoD
Q3843811,Q18556906,subclass-of_DsoD
Q82504,Q778502,subclass-of_DsoD
Q18558086,Q1075923,subclass-of_DsoD
Q18554333,Q18553822,subclass-of_DsoD
Q1547640,Q18555024,subclass-of_DsoD
Q912796,Q18557602,subclass-of_DsoD
Q6931138,Q18556758,subclass-of_DsoD
Q18553440,Q3331454,subclass-of_DsoD
Q18554201,Q1084600,subclass-of_DsoD
Q1538213,Q18557307,subclass-of_DsoD
Q206901,Q28065606,subclass-of_DsoD
Q18554074,Q18554027,subclass-of_DsoD
Q209369,Q18554273,subclass-of_DsoD
Q18968026,Q18557751,subclass-of_DsoD
Q18556080,Q18558279,subclass-of_DsoD
Q18555397,Q28024550,subclass-of_DsoD
Q324464,Q18556203,subclass-of_DsoD
Q681817,Q3204645,subclass-of_DsoD
Q18553659,Q17083598,subclass-of_DsoD
Q18558210,Q18557059,subclass-of_DsoD
Q623031,Q18553230,subclass-of_DsoD
Q1698867,Q18557813,subclass-of_DsoD
Q188638,Q18555056,subclass-of_DsoD
Q18555936,Q18553289,subclass-of_DsoD
Q7672692,Q609165,subclass-of_DsoD
Q2823145,Q929737,subclass-of_DsoD
Q4139987,Q18557691,subclass-of_DsoD
Q18556853,Q7204592,subclass-of_DsoD
Q8041560,Q179951,subclass-of_DsoD
Q18553440,Q26492819,subclass-of_DsoD
Q18553985,Q18553629,subclass-of_DsoD
Q11679861,Q23037756,subclass-of_DsoD
Q18553247,Q18553825,subclass-of_DsoD
Q18554477,Q809122,subclass-of_DsoD
Q1324237,Q18557792,subclass-of_DsoD
Q18554668,Q1141499,subclass-of_DsoD
Q708176,Q377978,subclass-of_DsoD
Q18555068,Q18556606,subclass-of_DsoD
Q3731836,Q18556706,subclass-of_DsoD
Q18556292,Q18553983,subclass-of_DsoD
Q675010,Q6901575,subclass-of_DsoD
Q201299,Q18968123,subclass-of_DsoD
Q18555295,Q18555049,subclass-of_DsoD
Q147362,Q27677635,subclass-of_DsoD
Q179630,Q18553898,subclass-of_DsoD
Q1928978,Q28024661,subclass-of_DsoD
Q19000920,Q1110590,subclass-of_DsoD
Q134003,Q18557192,subclass-of_DsoD
Q18555926,Q18554323,subclass-of_DsoD
Q5150905,Q6742919,subclass-of_DsoD
Q1054718,Q28065568,subclass-of_DsoD
Q3030745,Q757838,subclass-of_DsoD
Q18553662,Q18557440,subclass-of_DsoD
Q2273662,Q18557558,subclass-of_DsoD
Q18557544,Q201989,subclass-of_DsoD
Q18555923,Q18554088,subclass-of_DsoD
Q1143025,Q28024647,subclass-of_DsoD
Q170990,Q18557409,subclass-of_DsoD
Q470427,Q18554460,subclass-of_DsoD
Q18556968,Q18553759,subclass-of_DsoD
Q18553646,Q18555168,subclass-of_DsoD
Q280027,Q27677801,subclass-of_DsoD
Q192102,Q18553761,subclass-of_DsoD
Q18553699,Q18555043,subclass-of_DsoD
Q2141048,Q28024516,subclass-of_DsoD
Q3043268,Q1815019,subclass-of_DsoD
Q27429765,Q18554966,subclass-of_DsoD
Q703961,Q18557932,subclass-of_DsoD
Q298230,Q26492795,subclass-of_DsoD
Q3144281,Q18555118,subclass-of_DsoD
Q7107436,Q1892153,subclass-of_DsoD
Q2661443,Q27164428,subclass-of_DsoD
Q949302,Q18557482,subclass-of_DsoD
Q179630,Q1507609,subclass-of_DsoD
Q18553330,Q18557098,subclass-of_DsoD
Q3667186,Q27164419,subclass-of_DsoD
Q544006,Q18556006,subclass-of_DsoD
Q604075,Q18557624,subclass-of_DsoD
Q2555727,Q1410673,subclass-of_DsoD
Q18556748,Q18557158,subclass-of_DsoD
Q33525,Q18554530,subclass-of_DsoD
Q18553440,Q18556893,subclass-of_DsoD
Q972514,Q7484623,subclass-of_DsoD
Q2619091,Q18553878,subclass-of_DsoD
Q727096,Q18554240,subclass-of_DsoD
Q506659,Q1538227,subclass-of_DsoD
Q1755122,Q18554016,subclass-of_DsoD
Q18556834,Q18557286,subclass-of_DsoD
Q540850,Q18555005,subclass-of_DsoD
Q5563106,Q21505485,subclass-of_DsoD
Q179630,Q28024715,subclass-of_DsoD
Q6013981,Q18557184,subclass-of_DsoD
Q13452408,Q1324237,subclass-of_DsoD
Q8084905,Q1132108,subclass-of_DsoD
Q3042106,Q18556101,subclass-of_DsoD
Q3281254,Q18556368,subclass-of_DsoD
Q977787,Q18554284,subclass-of_DsoD
Q18968209,Q18553170,subclass-of_DsoD
Q3475955,Q21154065,subclass-of_DsoD
Q2351083,Q18558056,subclass-of_DsoD
Q18555025,Q159701,subclass-of_DsoD
Q18557554,Q18555079,subclass-of_DsoD
Q18556466,Q18557364,subclass-of_DsoD
Q18556619,Q18555964,subclass-of_DsoD
Q208414,Q16889762,subclass-of_DsoD
Q18553212,Q12090,subclass-of_DsoD
Q353172,Q18558052,subclass-of_DsoD
Q4667534,Q18557976,subclass-of_DsoD
Q18553219,Q9274700,subclass-of_DsoD
Q199615,Q18557238,subclass-of_DsoD
Q18553330,Q1409081,subclass-of_DsoD
Q18211751,Q2986781,subclass-of_DsoD
Q179630,Q18556564,subclass-of_DsoD
Q18555947,Q18967803,subclass-of_DsoD
Q605006,Q18556122,subclass-of_DsoD
Q1428132,Q18555301,subclass-of_DsoD
Q1209150,Q27677674,subclass-of_DsoD
Q4826996,Q1456403,subclass-of_DsoD
Q18555070,Q18553868,subclass-of_DsoD
Q18556002,Q18554524,subclass-of_DsoD
Q703961,Q424258,subclass-of_DsoD
Q18554228,Q28024515,subclass-of_DsoD
Q208414,Q3052614,subclass-of_DsoD
Q727096,Q18556848,subclass-of_DsoD
Q1436063,Q18557396,subclass-of_DsoD
Q929737,Q1545750,subclass-of_DsoD
Q18553438,Q101896,subclass-of_DsoD
Q179630,Q18556178,subclass-of_DsoD
Q3667186,Q1347256,subclass-of_DsoD
Q922411,Q27674829,subclass-of_DsoD
Q52844,Q2246789,subclass-of_DsoD
Q3286546,Q1306218,subclass-of_DsoD
Q1128595,Q1569573,subclass-of_DsoD
Q1334408,Q18557799,subclass-of_DsoD
Q5334259,Q18556199,subclass-of_DsoD
Q4667534,Q17004056,subclass-of_DsoD
Q499574,Q823140,subclass-of_DsoD
Q1909343,Q18556425,subclass-of_DsoD
Q112670,Q840910,subclass-of_DsoD
Q4781026,Q18556504,subclass-of_DsoD
Q18555946,Q18553246,subclass-of_DsoD
Q467635,Q18553377,subclass-of_DsoD
Q1786953,Q18557653,subclass-of_DsoD
Q18971552,Q18554116,subclass-of_DsoD
Q1570013,Q1875764,subclass-of_DsoD
Q616667,Q18554601,subclass-of_DsoD
Q2619091,Q18554592,subclass-of_DsoD
Q18556328,Q182005,subclass-of_DsoD
Q1364270,Q18557478,subclass-of_DsoD
Q128581,Q41083,subclass-of_DsoD
Q18555315,Q899726,subclass-of_DsoD
Q18553999,Q18966161,subclass-of_DsoD
Q18556979,Q16874615,subclass-of_DsoD
Q19000661,Q5319554,subclass-of_DsoD
Q187255,Q18557395,subclass-of_DsoD
Q929737,Q671776,subclass-of_DsoD
Q3041498,Q1757359,subclass-of_DsoD
Q18556729,Q5182141,subclass-of_DsoD
Q18987135,Q18555994,subclass-of_DsoD
Q769815,Q1464888,subclass-of_DsoD
Q18557213,Q18555325,subclass-of_DsoD
Q283656,Q18556185,subclass-of_DsoD
Q18553645,Q18557619,subclass-of_DsoD
Q3055380,Q28024663,subclass-of_DsoD
Q906492,Q18557807,subclass-of_DsoD
Q1148337,Q25345593,subclass-of_DsoD
Q18556700,Q18556710,subclass-of_DsoD
Q3286546,Q18556562,subclass-of_DsoD
Q18554074,Q18556400,subclass-of_DsoD
Q780629,Q1640292,subclass-of_DsoD
Q1209744,Q18556139,subclass-of_DsoD
Q127724,Q7923229,subclass-of_DsoD
Q18553283,Q18557303,subclass-of_DsoD
Q18555015,Q18557209,subclass-of_DsoD
Q18554868,Q1200237,subclass-of_DsoD
Q777087,Q13637039,subclass-of_DsoD
Q847057,Q4222298,subclass-of_DsoD
Q356033,Q5140809,subclass-of_DsoD
Q18557186,Q18557103,subclass-of_DsoD
Q18553310,Q18556309,subclass-of_DsoD
Q2429620,Q21082497,subclass-of_DsoD
Q369148,Q3475955,subclass-of_DsoD
Q18556224,Q18556226,subclass-of_DsoD
Q847057,Q18555336,subclass-of_DsoD
Q950838,Q7577457,subclass-of_DsoD
Q18556721,Q27677738,subclass-of_DsoD
Q18556577,Q18557994,subclass-of_DsoD
Q390475,Q18557346,subclass-of_DsoD
Q1153419,Q28065557,subclass-of_DsoD
Q18553440,Q18556180,subclass-of_DsoD
Q18553440,Q403463,subclass-of_DsoD
Q18553993,Q7316736,subclass-of_DsoD
Q7113244,Q223102,subclass-of_DsoD
Q3041498,Q203601,subclass-of_DsoD
Q2084035,Q203696,subclass-of_DsoD
Q4684717,Q18554962,subclass-of_DsoD
Q1755122,Q581592,subclass-of_DsoD
Q2508462,Q18556396,subclass-of_DsoD
Q18553309,Q18557356,subclass-of_DsoD
Q18553364,Q18554013,subclass-of_DsoD
Q651223,Q2038371,subclass-of_DsoD
Q816798,Q18554139,subclass-of_DsoD
Q127724,Q16929881,subclass-of_DsoD
Q16909671,Q18555924,subclass-of_DsoD
Q18975720,Q18556626,subclass-of_DsoD
Q179951,Q27677682,subclass-of_DsoD
Q464067,Q18554320,subclass-of_DsoD
Q2501186,Q1875764,subclass-of_DsoD
Q283656,Q18556265,subclass-of_DsoD
Q18553667,Q18553425,subclass-of_DsoD
Q3055380,Q692536,subclass-of_DsoD
Q156103,Q677449,subclass-of_DsoD
Q18554550,Q5446477,subclass-of_DsoD
Q539681,Q953049,subclass-of_DsoD
Q18554726,Q18555172,subclass-of_DsoD
Q17153898,Q5090486,subclass-of_DsoD
Q18553247,Q18553287,subclass-of_DsoD
Q18556289,Q28024591,subclass-of_DsoD
Q41571,Q21124579,subclass-of_DsoD
Q8041560,Q945930,subclass-of_DsoD
Q18556675,Q18556889,subclass-of_DsoD
Q1421738,Q18554657,subclass-of_DsoD
Q18553790,Q18554057,subclass-of_DsoD
Q18555070,Q18556605,subclass-of_DsoD
Q1269307,Q7165022,subclass-of_DsoD
Q2084035,Q1049655,subclass-of_DsoD
Q536269,Q693872,subclass-of_DsoD
Q18558133,Q18555220,subclass-of_DsoD
Q3286546,Q18556040,subclass-of_DsoD
Q212961,Q18557583,subclass-of_DsoD
Q179630,Q4673499,subclass-of_DsoD
Q18553363,Q27677658,subclass-of_DsoD
Q576349,Q18211751,subclass-of_DsoD
Q1690779,Q2450598,subclass-of_DsoD
Q1052687,Q18554118,subclass-of_DsoD
Q2500965,Q3508806,subclass-of_DsoD
Q18553665,Q18556893,subclass-of_DsoD
Q18554160,Q6043263,subclass-of_DsoD
Q18557481,Q4223496,subclass-of_DsoD
Q899726,Q18556953,subclass-of_DsoD
Q179945,Q18558137,subclass-of_DsoD
Q12152,Q18966155,subclass-of_DsoD
Q127724,Q18556784,subclass-of_DsoD
Q18557798,Q827497,subclass-of_DsoD
Q550455,Q18554586,subclass-of_DsoD
Q18553310,Q775927,subclass-of_DsoD
Q18553643,Q18556370,subclass-of_DsoD
Q6013981,Q1132120,subclass-of_DsoD
Q918285,Q1300720,subclass-of_DsoD
Q18553309,Q28024662,subclass-of_DsoD
Q305641,Q4958833,subclass-of_DsoD
Q627625,Q388388,subclass-of_DsoD
Q18556729,Q4682317,subclass-of_DsoD
Q1890194,Q5375191,subclass-of_DsoD
Q18558086,Q16252204,subclass-of_DsoD
Q3667186,Q1627324,subclass-of_DsoD
Q18553309,Q431643,subclass-of_DsoD
Q3334995,Q18554864,subclass-of_DsoD
Q7455060,Q18556345,subclass-of_DsoD
Q949302,Q18967368,subclass-of_DsoD
Q1557239,Q18556532,subclass-of_DsoD
Q16918398,Q18553712,subclass-of_DsoD
Q1928978,Q26492787,subclass-of_DsoD
Q170990,Q4364722,subclass-of_DsoD
Q134649,Q774016,subclass-of_DsoD
Q8041560,Q155857,subclass-of_DsoD
Q675010,Q2463884,subclass-of_DsoD
Q1737261,Q18556288,subclass-of_DsoD
Q1690779,Q18558118,subclass-of_DsoD
Q160105,Q18557572,subclass-of_DsoD
Q18555212,Q2964433,subclass-of_DsoD
Q18556238,Q18557579,subclass-of_DsoD
Q1749931,Q18554540,subclass-of_DsoD
Q16956975,Q5201212,subclass-of_DsoD
Q18557436,Q28024604,subclass-of_DsoD
Q5445,Q18557865,subclass-of_DsoD
Q529292,Q18556153,subclass-of_DsoD
Q1164529,Q5160440,subclass-of_DsoD
Q18555090,Q665258,subclass-of_DsoD
Q18557142,Q18554888,subclass-of_DsoD
Q27982006,Q18557753,subclass-of_DsoD
Q184559,Q28024567,subclass-of_DsoD
Q1266890,Q2632078,subclass-of_DsoD
Q18555270,Q18557864,subclass-of_DsoD
Q6013986,Q18556622,subclass-of_DsoD
Q2300099,Q18966156,subclass-of_DsoD
Q708176,Q1827425,subclass-of_DsoD
Q738170,Q18975906,subclass-of_DsoD
Q177190,Q181257,subclass-of_DsoD
Q180614,Q28024758,subclass-of_DsoD
Q1054718,Q18558274,subclass-of_DsoD
Q5182126,Q18553776,subclass-of_DsoD
Q18558026,Q28065595,subclass-of_DsoD
Q18556633,Q861224,subclass-of_DsoD
Q1035645,Q18556886,subclass-of_DsoD
Q5182126,Q9081107,subclass-of_DsoD
Q18554829,Q18557407,subclass-of_DsoD
Q1035645,Q2031424,subclass-of_DsoD
Q18554734,Q18555266,subclass-of_DsoD
Q16918398,Q18557314,subclass-of_DsoD
Q499574,Q1076087,subclass-of_DsoD
Q4340209,Q2613277,subclass-of_DsoD
Q18553309,Q18556857,subclass-of_DsoD
Q3043268,Q5376307,subclass-of_DsoD
Q18554460,Q18557948,subclass-of_DsoD
Q1143025,Q4162390,subclass-of_DsoD
Q18554603,Q595010,subclass-of_DsoD
Q154865,Q942755,subclass-of_DsoD
Q18553359,Q18554743,subclass-of_DsoD
Q220322,Q18556827,subclass-of_DsoD
Q18553671,Q6046092,subclass-of_DsoD
Q23037762,Q1200267,subclass-of_DsoD
Q18555397,Q18553574,subclass-of_DsoD
Q1361346,Q5037834,subclass-of_DsoD
Q272741,Q18553514,subclass-of_DsoD
Q183130,Q28065552,subclass-of_DsoD
Q18553438,Q18554600,subclass-of_DsoD
Q578994,Q18556424,subclass-of_DsoD
Q544006,Q11606722,subclass-of_DsoD
Q185137,Q856736,subclass-of_DsoD
Q3508783,Q630090,subclass-of_DsoD
Q18554113,Q18556037,subclass-of_DsoD
Q3493588,Q18553625,subclass-of_DsoD
Q911427,Q18557186,subclass-of_DsoD
Q18554319,Q18554158,subclass-of_DsoD
Q3508783,Q28024526,subclass-of_DsoD
Q1620193,Q7310756,subclass-of_DsoD
Q18556970,Q18557164,subclass-of_DsoD
Q603644,Q741315,subclass-of_DsoD
Q18556086,Q27677690,subclass-of_DsoD
Q18554751,Q18556574,subclass-of_DsoD
Q179951,Q18553742,subclass-of_DsoD
Q18558189,Q2030989,subclass-of_DsoD
Q28065591,Q1563513,subclass-of_DsoD
Q1678281,Q1827425,subclass-of_DsoD
Q1421738,Q2200977,subclass-of_DsoD
Q199615,Q18554564,subclass-of_DsoD
Q12135,Q18557610,subclass-of_DsoD
Q18554990,Q4736375,subclass-of_DsoD
Q1428132,Q18553649,subclass-of_DsoD
Q389735,Q18557217,subclass-of_DsoD
Q1504713,Q625164,subclass-of_DsoD
Q18555259,Q18554983,subclass-of_DsoD
Q645363,Q26492794,subclass-of_DsoD
Q18555386,Q27675547,subclass-of_DsoD
Q18553522,Q5065349,subclass-of_DsoD
Q8041560,Q40878,subclass-of_DsoD
Q18556979,Q18557571,subclass-of_DsoD
Q1054718,Q18556929,subclass-of_DsoD
Q18553439,Q16258730,subclass-of_DsoD
Q18553669,Q21505507,subclass-of_DsoD
Q1811132,Q18554801,subclass-of_DsoD
Q2610084,Q3043153,subclass-of_DsoD
Q369148,Q2435687,subclass-of_DsoD
Q504775,Q1282114,subclass-of_DsoD
Q5526839,Q18554338,subclass-of_DsoD
Q18553247,Q18554728,subclass-of_DsoD
Q18553670,Q2710164,subclass-of_DsoD
Q356033,Q4866181,subclass-of_DsoD
Q18558133,Q5445915,subclass-of_DsoD
Q18553959,Q560337,subclass-of_DsoD
Q5532415,Q18553822,subclass-of_DsoD
Q18553364,Q18557162,subclass-of_DsoD
Q1178507,Q18553668,subclass-of_DsoD
Q18556865,Q1495661,subclass-of_DsoD
Q288714,Q28024764,subclass-of_DsoD
Q13452408,Q18975832,subclass-of_DsoD
Q28971,Q18557788,subclass-of_DsoD
Q23893414,Q18556897,subclass-of_DsoD
Q5156409,Q18554868,subclass-of_DsoD
Q2661443,Q52859,subclass-of_DsoD
Q179630,Q27677787,subclass-of_DsoD
Q18556189,Q18554079,subclass-of_DsoD
Q18555949,Q18554249,subclass-of_DsoD
Q3678510,Q18557125,subclass-of_DsoD
Q172341,Q1019940,subclass-of_DsoD
Q188874,Q18555257,subclass-of_DsoD
Q1898141,Q4887975,subclass-of_DsoD
Q33525,Q18554339,subclass-of_DsoD
Q935710,Q3030636,subclass-of_DsoD
Q847583,Q18557943,subclass-of_DsoD
Q18557611,Q1641332,subclass-of_DsoD
Q18558188,Q18554585,subclass-of_DsoD
Q5518905,Q18556210,subclass-of_DsoD
Q179630,Q3444851,subclass-of_DsoD
Q18555015,Q18553474,subclass-of_DsoD
Q1758393,Q18555004,subclass-of_DsoD
Q1035645,Q5160450,subclass-of_DsoD
Q1076078,Q18554211,subclass-of_DsoD
Q7140388,Q18557887,subclass-of_DsoD
Q5442760,Q28024589,subclass-of_DsoD
Q1054718,Q3339235,subclass-of_DsoD
Q938205,Q21154042,subclass-of_DsoD
Q1690779,Q1782574,subclass-of_DsoD
Q83030,Q26492775,subclass-of_DsoD
Q18554605,Q16258700,subclass-of_DsoD
Q12156,Q1258463,subclass-of_DsoD
Q1898104,Q16909671,subclass-of_DsoD
Q18553500,Q18556116,subclass-of_DsoD
Q18556742,Q24975487,subclass-of_DsoD
Q18553643,Q335555,subclass-of_DsoD
Q18556993,Q2508462,subclass-of_DsoD
Q19000661,Q18556121,subclass-of_DsoD
Q12735648,Q18555105,subclass-of_DsoD
Q1054718,Q18557739,subclass-of_DsoD
Q18553400,Q548070,subclass-of_DsoD
Q18554691,Q18557105,subclass-of_DsoD
Q18555165,Q18557322,subclass-of_DsoD
Q18553646,Q7314317,subclass-of_DsoD
Q680873,Q2711291,subclass-of_DsoD
Q18554026,Q18556785,subclass-of_DsoD
Q949302,Q1501239,subclass-of_DsoD
Q3055380,Q21097786,subclass-of_DsoD
Q972514,Q2528129,subclass-of_DsoD
Q18555351,Q5513691,subclass-of_DsoD
Q18558032,Q609503,subclass-of_DsoD
Q18553536,Q18557431,subclass-of_DsoD
Q13452408,Q3961672,subclass-of_DsoD
Q180614,Q18555049,subclass-of_DsoD
Q18556034,Q18554709,subclass-of_DsoD
Q18557246,Q1547640,subclass-of_DsoD
Q18556206,Q2084035,subclass-of_DsoD
Q188151,Q18554108,subclass-of_DsoD
Q272741,Q3042144,subclass-of_DsoD
Q7900616,Q7900433,subclass-of_DsoD
Q16918477,Q18556323,subclass-of_DsoD
Q2822569,Q5175170,subclass-of_DsoD
Q1131786,Q18975973,subclass-of_DsoD
Q18554206,Q3237103,subclass-of_DsoD
Q1035645,Q163865,subclass-of_DsoD
Q7130407,Q28024571,subclass-of_DsoD
Q18557525,Q3505189,subclass-of_DsoD
Q18555150,Q27677811,subclass-of_DsoD
Q977787,Q4876717,subclass-of_DsoD
Q18556788,Q2435699,subclass-of_DsoD
Q18553298,Q18556529,subclass-of_DsoD
Q33525,Q18556301,subclass-of_DsoD
Q200779,Q5274956,subclass-of_DsoD
Q18557969,Q280027,subclass-of_DsoD
Q17114216,Q15460254,subclass-of_DsoD
Q3281373,Q27674834,subclass-of_DsoD
Q1786496,Q18557495,subclass-of_DsoD
Q504775,Q2583514,subclass-of_DsoD
Q18553440,Q7860879,subclass-of_DsoD
Q27982006,Q18556313,subclass-of_DsoD
Q645363,Q26492791,subclass-of_DsoD
Q2898645,Q52859,subclass-of_DsoD
Q1418735,Q27677805,subclass-of_DsoD
Q18554853,Q27677718,subclass-of_DsoD
Q708176,Q684840,subclass-of_DsoD
Q309067,Q18554746,subclass-of_DsoD
Q3234995,Q18557412,subclass-of_DsoD
Q18553979,Q465016,subclass-of_DsoD
Q1755122,Q958797,subclass-of_DsoD
Q18553425,Q1049021,subclass-of_DsoD
Q6279182,Q21124543,subclass-of_DsoD
Q18967688,Q864845,subclass-of_DsoD
Q1928978,Q23808336,subclass-of_DsoD
Q939364,Q3042171,subclass-of_DsoD
Q861028,Q2532540,subclass-of_DsoD
Q1088156,Q5567200,subclass-of_DsoD
Q18968230,Q18556112,subclass-of_DsoD
Q3475952,Q18556527,subclass-of_DsoD
Q3055380,Q18553548,subclass-of_DsoD
Q18556080,Q1102300,subclass-of_DsoD
Q18554116,Q954625,subclass-of_DsoD
Q578994,Q4082071,subclass-of_DsoD
Q179630,Q27674798,subclass-of_DsoD
Q1076060,Q18553861,subclass-of_DsoD
Q681817,Q474254,subclass-of_DsoD
Q1875764,Q18556595,subclass-of_DsoD
Q356033,Q18556492,subclass-of_DsoD
Q1504713,Q18556765,subclass-of_DsoD
Q461854,Q18554369,subclass-of_DsoD
Q369157,Q376666,subclass-of_DsoD
Q18975031,Q25933403,subclass-of_DsoD
Q5445,Q18558191,subclass-of_DsoD
Q4682245,Q28024561,subclass-of_DsoD
Q18556536,Q18554068,subclass-of_DsoD
Q3508783,Q27437068,subclass-of_DsoD
Q18553357,Q18553951,subclass-of_DsoD
Q18553440,Q18556762,subclass-of_DsoD
Q18556115,Q959922,subclass-of_DsoD
Q18557904,Q288714,subclass-of_DsoD
Q18554504,Q1431933,subclass-of_DsoD
Q18553439,Q2825480,subclass-of_DsoD
Q18553789,Q3327495,subclass-of_DsoD
Q1333608,Q18554423,subclass-of_DsoD
Q18554834,Q21097778,subclass-of_DsoD
Q26695332,Q207087,subclass-of_DsoD
Q18558240,Q18557480,subclass-of_DsoD
Q18554657,Q2661464,subclass-of_DsoD
Q18554999,Q18557528,subclass-of_DsoD
Q16918398,Q18554152,subclass-of_DsoD
Q208414,Q49989,subclass-of_DsoD
Q549534,Q16678480,subclass-of_DsoD
Q2089854,Q1978084,subclass-of_DsoD
Q3055380,Q18555273,subclass-of_DsoD
Q949302,Q18554906,subclass-of_DsoD
Q18554919,Q18556028,subclass-of_DsoD
Q133696,Q5265029,subclass-of_DsoD
Q1048858,Q27677603,subclass-of_DsoD
Q208414,Q18557103,subclass-of_DsoD
Q1049021,Q18556595,subclass-of_DsoD
Q38404,Q1981315,subclass-of_DsoD
Q1779300,Q484631,subclass-of_DsoD
Q18556498,Q1404470,subclass-of_DsoD
Q127724,Q2946952,subclass-of_DsoD
Q159701,Q18556558,subclass-of_DsoD
Q18557172,Q18557018,subclass-of_DsoD
Q1428695,Q18555367,subclass-of_DsoD
Q3041498,Q8285,subclass-of_DsoD
Q1928978,Q10859678,subclass-of_DsoD
Q3251367,Q18556838,subclass-of_DsoD
Q727028,Q2974525,subclass-of_DsoD
Q8041560,Q2037487,subclass-of_DsoD
Q852423,Q1088030,subclass-of_DsoD
Q283656,Q18557284,subclass-of_DsoD
Q18556861,Q27674816,subclass-of_DsoD
Q1928978,Q18555104,subclass-of_DsoD
Q6881881,Q18554878,subclass-of_DsoD
Q1052687,Q18555259,subclass-of_DsoD
Q127724,Q18558254,subclass-of_DsoD
Q18554088,Q18557003,subclass-of_DsoD
Q6673122,Q27674938,subclass-of_DsoD
Q18553389,Q1072420,subclass-of_DsoD
Q179630,Q16892735,subclass-of_DsoD
Q18554319,Q18553902,subclass-of_DsoD
Q5160435,Q18555362,subclass-of_DsoD
Q18554460,Q18553239,subclass-of_DsoD
Q18553309,Q2165399,subclass-of_DsoD
Q681817,Q18557657,subclass-of_DsoD
Q1257011,Q18966114,subclass-of_DsoD
Q16244733,Q2103933,subclass-of_DsoD
Q1737261,Q6993502,subclass-of_DsoD
Q3281328,Q18555296,subclass-of_DsoD
Q899726,Q18554224,subclass-of_DsoD
Q5526839,Q18553201,subclass-of_DsoD
Q18555967,Q27677743,subclass-of_DsoD
Q18554617,Q18557405,subclass-of_DsoD
Q7316736,Q18555014,subclass-of_DsoD
Q26695958,Q374036,subclass-of_DsoD
Q18965518,Q1147908,subclass-of_DsoD
Q189588,Q5598281,subclass-of_DsoD
Q18554532,Q874632,subclass-of_DsoD
Q369157,Q18554785,subclass-of_DsoD
Q4667072,Q18557176,subclass-of_DsoD
Q18554919,Q18558245,subclass-of_DsoD
Q911386,Q43405,subclass-of_DsoD
Q1632552,Q994859,subclass-of_DsoD
Q220322,Q18556190,subclass-of_DsoD
Q1058691,Q18556594,subclass-of_DsoD
Q223911,Q18554407,subclass-of_DsoD
Q159701,Q1428132,subclass-of_DsoD
Q1076481,Q18554210,subclass-of_DsoD
Q864296,Q18556374,subclass-of_DsoD
Q18553207,Q1688105,subclass-of_DsoD
Q217519,Q18556470,subclass-of_DsoD
Q18553309,Q18556179,subclass-of_DsoD
Q1890194,Q1620444,subclass-of_DsoD
Q18555943,Q1474877,subclass-of_DsoD
Q1364270,Q516562,subclass-of_DsoD
Q1476525,Q18553278,subclass-of_DsoD
Q1076481,Q18557940,subclass-of_DsoD
Q845698,Q18556290,subclass-of_DsoD
Q605006,Q1475667,subclass-of_DsoD
Q18555053,Q4811532,subclass-of_DsoD
Q18556325,Q18556977,subclass-of_DsoD
Q5062122,Q22443766,subclass-of_DsoD
Q18553440,Q18556156,subclass-of_DsoD
Q939364,Q18557678,subclass-of_DsoD
Q4826996,Q18554419,subclass-of_DsoD
Q9274700,Q212021,subclass-of_DsoD
Q2429620,Q3640984,subclass-of_DsoD
Q576349,Q805030,subclass-of_DsoD
Q7315926,Q18555269,subclass-of_DsoD
Q1269307,Q18553752,subclass-of_DsoD
Q15734066,Q914389,subclass-of_DsoD
Q33525,Q16681405,subclass-of_DsoD
Q33525,Q18556185,subclass-of_DsoD
Q742500,Q1860507,subclass-of_DsoD
Q18556020,Q18553842,subclass-of_DsoD
Q1779300,Q1409081,subclass-of_DsoD
Q179630,Q18557520,subclass-of_DsoD
Q18554734,Q27677755,subclass-of_DsoD
Q1928978,Q28024676,subclass-of_DsoD
Q33525,Q28024573,subclass-of_DsoD
Q18558086,Q1148337,subclass-of_DsoD
Q18556870,Q26492778,subclass-of_DsoD
Q18553228,Q18556536,subclass-of_DsoD
