:END_ID,:START_ID,:TYPE
Q18554734,Q18554900,subclass-of_DsoD
Q18553502,Q18554593,subclass-of_DsoD
Q603644,Q298230,subclass-of_DsoD
Q18554096,Q18554977,subclass-of_DsoD
Q4138746,Q18555139,subclass-of_DsoD
Q2397009,Q2823145,subclass-of_DsoD
Q18557971,Q18966158,subclass-of_DsoD
Q3281260,Q18557116,subclass-of_DsoD
Q11627066,Q18553471,subclass-of_DsoD
Q18554103,Q18553727,subclass-of_DsoD
Q18553502,Q18555351,subclass-of_DsoD
Q631361,Q28024645,subclass-of_DsoD
Q18554357,Q18556090,subclass-of_DsoD
Q18555212,Q2030989,subclass-of_DsoD
Q18556942,Q2298020,subclass-of_DsoD
Q6279182,Q18557628,subclass-of_DsoD
Q18554088,Q18556468,subclass-of_DsoD
Q26695332,Q18557774,subclass-of_DsoD
Q18554726,Q18557452,subclass-of_DsoD
Q18556002,Q18557584,subclass-of_DsoD
Q9274700,Q18555052,subclass-of_DsoD
Q692536,Q3556400,subclass-of_DsoD
Q18556385,Q27164479,subclass-of_DsoD
Q18553740,Q1956696,subclass-of_DsoD
Q645363,Q1459851,subclass-of_DsoD
Q18557992,Q1779987,subclass-of_DsoD
Q18553651,Q22938881,subclass-of_DsoD
Q179951,Q18555991,subclass-of_DsoD
Q184559,Q18557296,subclass-of_DsoD
Q899726,Q21097786,subclass-of_DsoD
Q549534,Q18558109,subclass-of_DsoD
Q19000574,Q18553350,subclass-of_DsoD
Q18557091,Q18557250,subclass-of_DsoD
Q1755122,Q366964,subclass-of_DsoD
Q18553364,Q18553387,subclass-of_DsoD
Q26695607,Q940874,subclass-of_DsoD
Q18553693,Q17010894,subclass-of_DsoD
Q18557448,Q18555374,subclass-of_DsoD
Q3242950,Q18553306,subclass-of_DsoD
Q18553310,Q18553460,subclass-of_DsoD
Q18557327,Q27675244,subclass-of_DsoD
Q12214,Q1571398,subclass-of_DsoD
Q18556800,Q18553861,subclass-of_DsoD
Q3053951,Q27677796,subclass-of_DsoD
Q220322,Q18553655,subclass-of_DsoD
Q18553781,Q3497004,subclass-of_DsoD
Q18556454,Q18553358,subclass-of_DsoD
Q3055380,Q1786496,subclass-of_DsoD
Q18557081,Q18558231,subclass-of_DsoD
Q2303951,Q4797551,subclass-of_DsoD
Q18556678,Q991538,subclass-of_DsoD
Q18555328,Q18556710,subclass-of_DsoD
Q2879095,Q16678480,subclass-of_DsoD
Q1066061,Q7130420,subclass-of_DsoD
Q18555944,Q18554196,subclass-of_DsoD
Q18555940,Q10529545,subclass-of_DsoD
Q3055380,Q5493754,subclass-of_DsoD
Q7900616,Q18554526,subclass-of_DsoD
Q2822569,Q129279,subclass-of_DsoD
Q2661443,Q881855,subclass-of_DsoD
Q18556829,Q18556945,subclass-of_DsoD
Q2845432,Q18556889,subclass-of_DsoD
Q18968230,Q18557922,subclass-of_DsoD
Q692536,Q18555932,subclass-of_DsoD
Q4667534,Q1344603,subclass-of_DsoD
Q21082498,Q1058608,subclass-of_DsoD
Q18553439,Q18553900,subclass-of_DsoD
Q949302,Q18554349,subclass-of_DsoD
Q18553752,Q18554908,subclass-of_DsoD
Q18553310,Q18554346,subclass-of_DsoD
Q9274700,Q28024520,subclass-of_DsoD
Q13452408,Q18554628,subclass-of_DsoD
Q2373361,Q16244733,subclass-of_DsoD
Q3702898,Q18556359,subclass-of_DsoD
Q18557193,Q18554846,subclass-of_DsoD
Q3053951,Q1436063,subclass-of_DsoD
Q18554922,Q4831022,subclass-of_DsoD
Q7632070,Q18556816,subclass-of_DsoD
Q18556870,Q4216194,subclass-of_DsoD
Q128581,Q18555028,subclass-of_DsoD
Q1870975,Q18555221,subclass-of_DsoD
Q5325633,Q954674,subclass-of_DsoD
Q18554024,Q18555170,subclass-of_DsoD
Q183392,Q18554173,subclass-of_DsoD
Q18555940,Q18556573,subclass-of_DsoD
Q584265,Q18556128,subclass-of_DsoD
Q2879095,Q1749931,subclass-of_DsoD
Q18553843,Q7243137,subclass-of_DsoD
Q112412,Q28024733,subclass-of_DsoD
Q1898141,Q18554582,subclass-of_DsoD
Q18553438,Q18557833,subclass-of_DsoD
Q7315926,Q18553759,subclass-of_DsoD
Q18554993,Q1198391,subclass-of_DsoD
Q1779300,Q18556071,subclass-of_DsoD
Q272741,Q8775887,subclass-of_DsoD
Q18554545,Q18554456,subclass-of_DsoD
Q184559,Q505142,subclass-of_DsoD
Q18556073,Q18556029,subclass-of_DsoD
Q18557099,Q18556984,subclass-of_DsoD
Q18555300,Q18556566,subclass-of_DsoD
Q935710,Q18553222,subclass-of_DsoD
Q2608695,Q18556808,subclass-of_DsoD
Q18555003,Q246068,subclass-of_DsoD
Q18554919,Q18557244,subclass-of_DsoD
Q544006,Q221441,subclass-of_DsoD
Q18553440,Q7900619,subclass-of_DsoD
Q16918398,Q18557662,subclass-of_DsoD
Q18554211,Q830308,subclass-of_DsoD
Q1531322,Q1790424,subclass-of_DsoD
Q3542016,Q5743641,subclass-of_DsoD
Q3726862,Q18554882,subclass-of_DsoD
Q18553662,Q361648,subclass-of_DsoD
Q18554074,Q18555115,subclass-of_DsoD
Q18553249,Q28024718,subclass-of_DsoD
Q912796,Q18556689,subclass-of_DsoD
Q18975031,Q26695329,subclass-of_DsoD
Q847057,Q7831293,subclass-of_DsoD
Q2879095,Q18557499,subclass-of_DsoD
Q1690779,Q1862972,subclass-of_DsoD
Q938205,Q18557050,subclass-of_DsoD
Q160105,Q28024659,subclass-of_DsoD
Q1054718,Q18556048,subclass-of_DsoD
Q6013981,Q18553883,subclass-of_DsoD
Q18556086,Q18553953,subclass-of_DsoD
Q18554726,Q18556868,subclass-of_DsoD
Q18556675,Q18555289,subclass-of_DsoD
Q18554962,Q18554918,subclass-of_DsoD
Q825923,Q5038170,subclass-of_DsoD
Q18556263,Q18554180,subclass-of_DsoD
Q18557760,Q18557962,subclass-of_DsoD
Q283656,Q1346016,subclass-of_DsoD
Q18555244,Q18557841,subclass-of_DsoD
Q845698,Q6057162,subclass-of_DsoD
Q1269307,Q738170,subclass-of_DsoD
Q830308,Q18557858,subclass-of_DsoD
Q18554878,Q19000594,subclass-of_DsoD
Q177755,Q28024643,subclass-of_DsoD
Q2031424,Q18556193,subclass-of_DsoD
Q6821200,Q18556466,subclass-of_DsoD
Q756289,Q3084532,subclass-of_DsoD
Q18558259,Q18967803,subclass-of_DsoD
Q1364270,Q6985741,subclass-of_DsoD
Q1581845,Q18557519,subclass-of_DsoD
Q202758,Q28024598,subclass-of_DsoD
Q12204,Q18555993,subclass-of_DsoD
Q18557355,Q18557142,subclass-of_DsoD
Q18553549,Q2466106,subclass-of_DsoD
Q18555019,Q18556999,subclass-of_DsoD
Q16975956,Q3772406,subclass-of_DsoD
Q16918398,Q18592,subclass-of_DsoD
Q1125675,Q18555241,subclass-of_DsoD
Q18558224,Q1172076,subclass-of_DsoD
Q605006,Q18556748,subclass-of_DsoD
Q757749,Q959457,subclass-of_DsoD
Q544006,Q18555048,subclass-of_DsoD
Q369157,Q27164442,subclass-of_DsoD
Q18555242,Q19000484,subclass-of_DsoD
Q1138590,Q18555238,subclass-of_DsoD
Q1790424,Q18554754,subclass-of_DsoD
Q847057,Q3009535,subclass-of_DsoD
Q3041498,Q18556079,subclass-of_DsoD
Q133823,Q18556007,subclass-of_DsoD
Q1077603,Q675010,subclass-of_DsoD
Q4116663,Q27677798,subclass-of_DsoD
Q1331116,Q7144437,subclass-of_DsoD
Q18555084,Q5571239,subclass-of_DsoD
Q18553651,Q18554455,subclass-of_DsoD
Q1421738,Q5340515,subclass-of_DsoD
Q18555068,Q1641332,subclass-of_DsoD
Q4667534,Q2851545,subclass-of_DsoD
Q644318,Q3269843,subclass-of_DsoD
Q18553679,Q124407,subclass-of_DsoD
Q18555926,Q18554191,subclass-of_DsoD
Q324464,Q18556899,subclass-of_DsoD
Q221668,Q18557244,subclass-of_DsoD
Q128581,Q14870002,subclass-of_DsoD
Q18556762,Q239848,subclass-of_DsoD
Q5506384,Q4828020,subclass-of_DsoD
Q27982006,Q1531319,subclass-of_DsoD
Q18557204,Q1538227,subclass-of_DsoD
Q4667534,Q1531482,subclass-of_DsoD
Q18554026,Q1251847,subclass-of_DsoD
Q188151,Q18554970,subclass-of_DsoD
Q18556093,Q18553752,subclass-of_DsoD
Q1538213,Q2460356,subclass-of_DsoD
Q18556466,Q18554188,subclass-of_DsoD
Q4667534,Q28024656,subclass-of_DsoD
Q630552,Q18557547,subclass-of_DsoD
Q18555923,Q18557956,subclass-of_DsoD
Q18557956,Q18557830,subclass-of_DsoD
Q12135,Q2420648,subclass-of_DsoD
Q432396,Q18965552,subclass-of_DsoD
Q1928978,Q3273331,subclass-of_DsoD
Q2070695,Q18553717,subclass-of_DsoD
Q18556057,Q26492789,subclass-of_DsoD
Q283656,Q18558101,subclass-of_DsoD
Q3508783,Q18554484,subclass-of_DsoD
Q847057,Q28024556,subclass-of_DsoD
Q18554074,Q18553432,subclass-of_DsoD
Q1367782,Q459896,subclass-of_DsoD
Q899726,Q27164434,subclass-of_DsoD
Q3508783,Q18554264,subclass-of_DsoD
Q692536,Q18557817,subclass-of_DsoD
Q18556115,Q1482034,subclass-of_DsoD
Q4667534,Q489997,subclass-of_DsoD
Q18556110,Q18554305,subclass-of_DsoD
Q1035645,Q1504713,subclass-of_DsoD
Q3281254,Q2868790,subclass-of_DsoD
Q217519,Q424221,subclass-of_DsoD
Q7900616,Q21097868,subclass-of_DsoD
Q18556451,Q18555132,subclass-of_DsoD
Q18556540,Q4458080,subclass-of_DsoD
Q1811132,Q2661464,subclass-of_DsoD
Q650766,Q2589418,subclass-of_DsoD
Q283656,Q18556713,subclass-of_DsoD
Q3041498,Q18557278,subclass-of_DsoD
Q18553646,Q18557453,subclass-of_DsoD
Q179951,Q2062483,subclass-of_DsoD
Q1266890,Q1414765,subclass-of_DsoD
Q17077617,Q3043817,subclass-of_DsoD
Q13452408,Q675010,subclass-of_DsoD
Q2836,Q28065641,subclass-of_DsoD
Q27429766,Q21124573,subclass-of_DsoD
Q18553247,Q1424956,subclass-of_DsoD
Q1786953,Q1970052,subclass-of_DsoD
Q2030989,Q119660,subclass-of_DsoD
Q899726,Q3043135,subclass-of_DsoD
Q18556593,Q18557527,subclass-of_DsoD
Q605006,Q4850044,subclass-of_DsoD
Q3542031,Q18557205,subclass-of_DsoD
Q23893414,Q1815985,subclass-of_DsoD
Q18556586,Q18557381,subclass-of_DsoD
Q549534,Q4672538,subclass-of_DsoD
Q19000574,Q1642206,subclass-of_DsoD
Q18558262,Q1348374,subclass-of_DsoD
Q18556110,Q18556227,subclass-of_DsoD
Q18558143,Q18558089,subclass-of_DsoD
Q531012,Q18554844,subclass-of_DsoD
Q4684717,Q21124526,subclass-of_DsoD
Q775927,Q223911,subclass-of_DsoD
Q3475955,Q18557915,subclass-of_DsoD
Q2912193,Q18558135,subclass-of_DsoD
Q1143025,Q653971,subclass-of_DsoD
Q4667534,Q28024707,subclass-of_DsoD
Q223911,Q18557311,subclass-of_DsoD
Q18556527,Q18554977,subclass-of_DsoD
Q18555170,Q18553549,subclass-of_DsoD
Q912796,Q1133289,subclass-of_DsoD
Q3508592,Q3640986,subclass-of_DsoD
Q2420648,Q26492835,subclass-of_DsoD
Q5518905,Q18556542,subclass-of_DsoD
Q18553500,Q18557928,subclass-of_DsoD
Q2508462,Q18975313,subclass-of_DsoD
Q76973,Q18557947,subclass-of_DsoD
Q2501186,Q18556025,subclass-of_DsoD
Q18555946,Q18553673,subclass-of_DsoD
Q681160,Q489997,subclass-of_DsoD
Q18556397,Q977787,subclass-of_DsoD
Q369157,Q1187697,subclass-of_DsoD
Q1678281,Q1484058,subclass-of_DsoD
Q1502312,Q194041,subclass-of_DsoD
Q1755122,Q7252856,subclass-of_DsoD
Q127724,Q18556706,subclass-of_DsoD
Q1779300,Q1981276,subclass-of_DsoD
Q3269466,Q540571,subclass-of_DsoD
Q1557239,Q18556960,subclass-of_DsoD
Q18554536,Q3540280,subclass-of_DsoD
Q1153641,Q18556475,subclass-of_DsoD
Q221159,Q21505526,subclass-of_DsoD
Q18558188,Q18555057,subclass-of_DsoD
Q18553734,Q18556629,subclass-of_DsoD
Q18556221,Q1263039,subclass-of_DsoD
Q18555019,Q18556141,subclass-of_DsoD
Q18966185,Q17004056,subclass-of_DsoD
Q127724,Q18975823,subclass-of_DsoD
Q1076389,Q18557666,subclass-of_DsoD
Q18557169,Q18555964,subclass-of_DsoD
Q5075435,Q18554220,subclass-of_DsoD
Q847057,Q1088030,subclass-of_DsoD
Q18555385,Q18554965,subclass-of_DsoD
Q5156409,Q18556532,subclass-of_DsoD
Q223254,Q4677938,subclass-of_DsoD
Q3043268,Q27674871,subclass-of_DsoD
Q18555208,Q18557219,subclass-of_DsoD
Q18975031,Q27677754,subclass-of_DsoD
Q7199538,Q28024509,subclass-of_DsoD
Q18555003,Q1255956,subclass-of_DsoD
Q18553310,Q582904,subclass-of_DsoD
Q2044949,Q18557968,subclass-of_DsoD
Q18556427,Q18554211,subclass-of_DsoD
Q18554407,Q3357695,subclass-of_DsoD
Q18968123,Q18554734,subclass-of_DsoD
Q18557728,Q22938883,subclass-of_DsoD
Q4826996,Q1364270,subclass-of_DsoD
Q18556027,Q18557067,subclass-of_DsoD
Q749409,Q199804,subclass-of_DsoD
Q172341,Q5432935,subclass-of_DsoD
Q33525,Q1557239,subclass-of_DsoD
Q33525,Q474237,subclass-of_DsoD
Q1898141,Q28065622,subclass-of_DsoD
Q127724,Q18555348,subclass-of_DsoD
Q18556174,Q18556389,subclass-of_DsoD
Q18556870,Q16536795,subclass-of_DsoD
Q3251367,Q18555209,subclass-of_DsoD
Q852423,Q18556815,subclass-of_DsoD
Q2246789,Q18555073,subclass-of_DsoD
Q18555947,Q18966403,subclass-of_DsoD
Q912796,Q27674749,subclass-of_DsoD
Q1981276,Q105434,subclass-of_DsoD
Q18555946,Q246070,subclass-of_DsoD
Q550455,Q18555397,subclass-of_DsoD
Q18554657,Q18557352,subclass-of_DsoD
Q18555088,Q101896,subclass-of_DsoD
Q18554311,Q742672,subclass-of_DsoD
Q18558262,Q18558248,subclass-of_DsoD
Q283656,Q18553767,subclass-of_DsoD
Q18556753,Q18556576,subclass-of_DsoD
Q5172184,Q1088156,subclass-of_DsoD
Q18553364,Q18557189,subclass-of_DsoD
Q369157,Q1200239,subclass-of_DsoD
Q1821559,Q13026837,subclass-of_DsoD
Q4684717,Q19001412,subclass-of_DsoD
Q1035645,Q6441908,subclass-of_DsoD
Q3843811,Q26695327,subclass-of_DsoD
Q21082497,Q28024761,subclass-of_DsoD
Q3281254,Q18553420,subclass-of_DsoD
Q1634879,Q18554064,subclass-of_DsoD
Q353172,Q18553282,subclass-of_DsoD
Q2357409,Q18556199,subclass-of_DsoD
Q18556417,Q18556535,subclass-of_DsoD
Q1623006,Q7316718,subclass-of_DsoD
Q18555274,Q18553287,subclass-of_DsoD
Q298230,Q2033532,subclass-of_DsoD
Q749409,Q18555138,subclass-of_DsoD
Q1678281,Q18556523,subclass-of_DsoD
Q2453464,Q18554002,subclass-of_DsoD
Q1531991,Q1483214,subclass-of_DsoD
Q200741,Q18554550,subclass-of_DsoD
Q18556450,Q18558030,subclass-of_DsoD
Q18556644,Q18554056,subclass-of_DsoD
Q26695958,Q7442319,subclass-of_DsoD
Q18555150,Q18556736,subclass-of_DsoD
Q681817,Q27677673,subclass-of_DsoD
Q3392853,Q28024652,subclass-of_DsoD
Q18555025,Q18556742,subclass-of_DsoD
Q727028,Q18553713,subclass-of_DsoD
Q6013981,Q5396391,subclass-of_DsoD
Q27429789,Q17141594,subclass-of_DsoD
Q16918398,Q3456637,subclass-of_DsoD
Q18553363,Q19596346,subclass-of_DsoD
Q18555020,Q18556711,subclass-of_DsoD
Q18554306,Q18554949,subclass-of_DsoD
Q549534,Q11088,subclass-of_DsoD
Q5160454,Q183098,subclass-of_DsoD
Q2460356,Q929963,subclass-of_DsoD
Q1504713,Q1476789,subclass-of_DsoD
Q18553736,Q18557583,subclass-of_DsoD
Q18556748,Q327281,subclass-of_DsoD
Q18556019,Q18557261,subclass-of_DsoD
Q4941552,Q18557691,subclass-of_DsoD
Q179630,Q18553966,subclass-of_DsoD
Q18556106,Q18557800,subclass-of_DsoD
Q938205,Q1506216,subclass-of_DsoD
Q18556558,Q18557432,subclass-of_DsoD
Q18553875,Q7834286,subclass-of_DsoD
Q18555173,Q11679861,subclass-of_DsoD
Q4781026,Q18553552,subclass-of_DsoD
Q7200296,Q1821559,subclass-of_DsoD
Q18556896,Q1776603,subclass-of_DsoD
Q5097982,Q18556600,subclass-of_DsoD
Q5898315,Q4675038,subclass-of_DsoD
Q282142,Q18553871,subclass-of_DsoD
Q830308,Q19000638,subclass-of_DsoD
Q2500965,Q18556620,subclass-of_DsoD
Q18554205,Q1507379,subclass-of_DsoD
Q18553309,Q18554413,subclass-of_DsoD
Q18553438,Q18553252,subclass-of_DsoD
Q3108586,Q200741,subclass-of_DsoD
Q2608695,Q18554293,subclass-of_DsoD
Q727096,Q18557715,subclass-of_DsoD
Q5442760,Q18554479,subclass-of_DsoD
Q18556891,Q18975391,subclass-of_DsoD
Q18553439,Q18554113,subclass-of_DsoD
Q179630,Q548719,subclass-of_DsoD
Q18557957,Q18554516,subclass-of_DsoD
Q1361346,Q18556411,subclass-of_DsoD
Q18968230,Q4862390,subclass-of_DsoD
Q2429620,Q18555287,subclass-of_DsoD
Q18553646,Q4261984,subclass-of_DsoD
Q280156,Q18557269,subclass-of_DsoD
Q18555391,Q18555996,subclass-of_DsoD
Q11679861,Q18556092,subclass-of_DsoD
Q3030745,Q3145111,subclass-of_DsoD
Q18554357,Q2879095,subclass-of_DsoD
Q4116663,Q18557083,subclass-of_DsoD
Q1367782,Q551085,subclass-of_DsoD
Q18555206,Q18557991,subclass-of_DsoD
Q33525,Q18557115,subclass-of_DsoD
Q18554311,Q18557935,subclass-of_DsoD
Q1364270,Q28814,subclass-of_DsoD
Q206901,Q7263801,subclass-of_DsoD
Q18553310,Q654485,subclass-of_DsoD
Q18557977,Q27677558,subclass-of_DsoD
Q1698867,Q1538218,subclass-of_DsoD
Q3251367,Q18555095,subclass-of_DsoD
Q578994,Q752298,subclass-of_DsoD
Q1145668,Q18556214,subclass-of_DsoD
Q3542031,Q18557903,subclass-of_DsoD
Q7632441,Q23037750,subclass-of_DsoD
Q550455,Q21154066,subclass-of_DsoD
Q208414,Q18557454,subclass-of_DsoD
Q4763273,Q18556210,subclass-of_DsoD
Q18553309,Q18556757,subclass-of_DsoD
Q1928978,Q18557011,subclass-of_DsoD
Q3843811,Q26695325,subclass-of_DsoD
Q199615,Q18557453,subclass-of_DsoD
Q778502,Q1759389,subclass-of_DsoD
Q356033,Q18555942,subclass-of_DsoD
Q3179593,Q18975536,subclass-of_DsoD
Q18555947,Q18558002,subclass-of_DsoD
Q19000392,Q2583311,subclass-of_DsoD
Q18968026,Q18556922,subclass-of_DsoD
Q896643,Q17147306,subclass-of_DsoD
Q18557362,Q1418152,subclass-of_DsoD
Q18555947,Q18554106,subclass-of_DsoD
Q578994,Q1076053,subclass-of_DsoD
Q727028,Q18557336,subclass-of_DsoD
Q1054718,Q18554369,subclass-of_DsoD
Q179630,Q559082,subclass-of_DsoD
Q41861,Q18558154,subclass-of_DsoD
Q189470,Q5596720,subclass-of_DsoD
Q8041560,Q18553865,subclass-of_DsoD
Q128581,Q18553385,subclass-of_DsoD
Q504775,Q551085,subclass-of_DsoD
Q18555348,Q18553800,subclass-of_DsoD
Q18556238,Q608085,subclass-of_DsoD
Q33525,Q18555131,subclass-of_DsoD
Q18555940,Q18554054,subclass-of_DsoD
Q18553310,Q18966114,subclass-of_DsoD
Q5325633,Q18554614,subclass-of_DsoD
Q5513691,Q18556844,subclass-of_DsoD
Q18553298,Q23037760,subclass-of_DsoD
Q2912193,Q18553359,subclass-of_DsoD
Q18558073,Q28065591,subclass-of_DsoD
Q18553680,Q2425407,subclass-of_DsoD
Q18555125,Q18556638,subclass-of_DsoD
Q847057,Q424247,subclass-of_DsoD
Q18557187,Q18556276,subclass-of_DsoD
Q5282510,Q18557561,subclass-of_DsoD
Q18556754,Q2096745,subclass-of_DsoD
Q6742925,Q188605,subclass-of_DsoD
Q662298,Q21154049,subclass-of_DsoD
Q18553310,Q1923955,subclass-of_DsoD
Q846316,Q1475743,subclass-of_DsoD
Q18553310,Q7451019,subclass-of_DsoD
Q3286546,Q1770836,subclass-of_DsoD
Q1811132,Q19000584,subclass-of_DsoD
Q18554065,Q2500950,subclass-of_DsoD
Q3184856,Q2845978,subclass-of_DsoD
Q18556045,Q4669671,subclass-of_DsoD
Q183392,Q2044949,subclass-of_DsoD
Q18975031,Q18975658,subclass-of_DsoD
Q6934914,Q1027995,subclass-of_DsoD
Q18553734,Q27677663,subclass-of_DsoD
Q460167,Q18557746,subclass-of_DsoD
Q5442760,Q18556800,subclass-of_DsoD
Q52848,Q7312498,subclass-of_DsoD
Q18553564,Q18554692,subclass-of_DsoD
Q1779300,Q27677730,subclass-of_DsoD
Q953049,Q18557301,subclass-of_DsoD
Q223254,Q18556116,subclass-of_DsoD
Q16499,Q18554956,subclass-of_DsoD
Q18556263,Q1128440,subclass-of_DsoD
Q949302,Q27677777,subclass-of_DsoD
Q18554145,Q1499629,subclass-of_DsoD
Q18553310,Q18556597,subclass-of_DsoD
Q18557246,Q18553943,subclass-of_DsoD
Q11540874,Q18556009,subclass-of_DsoD
Q127724,Q18556531,subclass-of_DsoD
Q192102,Q18555249,subclass-of_DsoD
Q18554064,Q22443995,subclass-of_DsoD
Q681817,Q18557939,subclass-of_DsoD
Q18553653,Q614279,subclass-of_DsoD
Q18555006,Q28065551,subclass-of_DsoD
Q5959735,Q844590,subclass-of_DsoD
Q18556740,Q16570127,subclass-of_DsoD
Q5521151,Q27677647,subclass-of_DsoD
Q18557992,Q28024609,subclass-of_DsoD
Q3281259,Q18556800,subclass-of_DsoD
Q623031,Q18555358,subclass-of_DsoD
Q2989168,Q18554587,subclass-of_DsoD
Q18554894,Q18557872,subclass-of_DsoD
Q7900616,Q18558150,subclass-of_DsoD
Q18554327,Q4826993,subclass-of_DsoD
Q18553310,Q18554407,subclass-of_DsoD
Q18556466,Q247131,subclass-of_DsoD
Q18553669,Q19000484,subclass-of_DsoD
Q23037745,Q3505189,subclass-of_DsoD
Q18553737,Q7204730,subclass-of_DsoD
Q1282114,Q4876717,subclass-of_DsoD
Q18557544,Q18556917,subclass-of_DsoD
Q899726,Q18555364,subclass-of_DsoD
Q19000638,Q1362721,subclass-of_DsoD
Q18553647,Q1194557,subclass-of_DsoD
Q18556002,Q18556561,subclass-of_DsoD
Q18555070,Q18556143,subclass-of_DsoD
Q18556214,Q18557176,subclass-of_DsoD
Q18553738,Q28024600,subclass-of_DsoD
Q18556496,Q26492835,subclass-of_DsoD
Q179630,Q18555175,subclass-of_DsoD
Q1049021,Q18556596,subclass-of_DsoD
Q1151507,Q876887,subclass-of_DsoD
Q584211,Q181391,subclass-of_DsoD
Q145790,Q18555114,subclass-of_DsoD
Q1691351,Q18554493,subclass-of_DsoD
Q1138590,Q273510,subclass-of_DsoD
Q2351083,Q18558014,subclass-of_DsoD
Q987319,Q18554452,subclass-of_DsoD
Q860740,Q18557414,subclass-of_DsoD
Q1928978,Q18556662,subclass-of_DsoD
Q3043268,Q18557819,subclass-of_DsoD
Q6821200,Q18554209,subclass-of_DsoD
Q5062122,Q18557911,subclass-of_DsoD
Q18554460,Q18556853,subclass-of_DsoD
Q1124606,Q28024668,subclass-of_DsoD
Q18555132,Q3301664,subclass-of_DsoD
Q18557172,Q3820071,subclass-of_DsoD
Q7576386,Q18558045,subclass-of_DsoD
Q5518905,Q1147908,subclass-of_DsoD
Q208414,Q18554955,subclass-of_DsoD
Q1076060,Q13581332,subclass-of_DsoD
Q12135,Q6743515,subclass-of_DsoD
Q18556400,Q1456383,subclass-of_DsoD
Q220322,Q18556948,subclass-of_DsoD
Q41861,Q1757359,subclass-of_DsoD
Q18558086,Q28024620,subclass-of_DsoD
Q18553219,Q18557363,subclass-of_DsoD
Q929737,Q1898104,subclass-of_DsoD
Q18556734,Q733493,subclass-of_DsoD
Q18555918,Q18557307,subclass-of_DsoD
Q18555090,Q18554164,subclass-of_DsoD
Q18556900,Q18553680,subclass-of_DsoD
Q4667534,Q4956398,subclass-of_DsoD
Q18554296,Q13629899,subclass-of_DsoD
Q2443552,Q524353,subclass-of_DsoD
Q18554919,Q27437070,subclass-of_DsoD
Q18554363,Q2665559,subclass-of_DsoD
Q18553674,Q18556040,subclass-of_DsoD
Q18555046,Q18557851,subclass-of_DsoD
Q1417240,Q18558177,subclass-of_DsoD
Q7130407,Q19772377,subclass-of_DsoD
Q18553959,Q19000488,subclass-of_DsoD
Q18553330,Q32552,subclass-of_DsoD
Q18553440,Q18556131,subclass-of_DsoD
Q208414,Q18555270,subclass-of_DsoD
Q1410808,Q3726862,subclass-of_DsoD
Q847057,Q18556172,subclass-of_DsoD
Q18553706,Q1507609,subclass-of_DsoD
Q18553611,Q18556827,subclass-of_DsoD
Q33525,Q18554014,subclass-of_DsoD
Q2508462,Q18553473,subclass-of_DsoD
Q18557768,Q181754,subclass-of_DsoD
Q899726,Q579527,subclass-of_DsoD
Q1266890,Q2879095,subclass-of_DsoD
Q200779,Q5340515,subclass-of_DsoD
Q1678281,Q18556838,subclass-of_DsoD
Q16678480,Q1648484,subclass-of_DsoD
Q471778,Q18553445,subclass-of_DsoD
Q200779,Q1476027,subclass-of_DsoD
Q616667,Q18556949,subclass-of_DsoD
Q18553646,Q18553810,subclass-of_DsoD
Q16909671,Q28024650,subclass-of_DsoD
Q190805,Q27674921,subclass-of_DsoD
Q1474877,Q16938550,subclass-of_DsoD
Q18556437,Q2757585,subclass-of_DsoD
Q4827018,Q18557569,subclass-of_DsoD
Q2619315,Q260688,subclass-of_DsoD
Q18554878,Q18554599,subclass-of_DsoD
Q1760202,Q18967934,subclass-of_DsoD
Q12078,Q15812428,subclass-of_DsoD
Q18742,Q1826391,subclass-of_DsoD
Q18555046,Q719656,subclass-of_DsoD
Q1125121,Q3508611,subclass-of_DsoD
Q576349,Q18557710,subclass-of_DsoD
Q18553616,Q28065628,subclass-of_DsoD
Q18556002,Q18556321,subclass-of_DsoD
Q4682249,Q18557517,subclass-of_DsoD
Q2095252,Q28024660,subclass-of_DsoD
Q18553662,Q1151507,subclass-of_DsoD
Q1647794,Q1331905,subclass-of_DsoD
Q182413,Q1479497,subclass-of_DsoD
Q584265,Q7405738,subclass-of_DsoD
Q389735,Q18556229,subclass-of_DsoD
Q18554902,Q1978084,subclass-of_DsoD
Q757749,Q512313,subclass-of_DsoD
Q221159,Q476921,subclass-of_DsoD
Q18558143,Q18558093,subclass-of_DsoD
Q21154082,Q2894827,subclass-of_DsoD
Q18556450,Q18555323,subclass-of_DsoD
Q1418735,Q18557278,subclass-of_DsoD
Q3281393,Q1968751,subclass-of_DsoD
Q193078,Q401402,subclass-of_DsoD
Q112670,Q18553573,subclass-of_DsoD
Q154865,Q2028074,subclass-of_DsoD
Q18556900,Q18558078,subclass-of_DsoD
Q13452408,Q18557343,subclass-of_DsoD
Q18553402,Q2068039,subclass-of_DsoD
Q3251367,Q947813,subclass-of_DsoD
Q18555254,Q18557539,subclass-of_DsoD
Q2736268,Q55998,subclass-of_DsoD
Q18556871,Q941770,subclass-of_DsoD
Q18553309,Q4919794,subclass-of_DsoD
Q18557544,Q1035645,subclass-of_DsoD
Q727096,Q18554283,subclass-of_DsoD
Q18554898,Q3136522,subclass-of_DsoD
Q3598794,Q18557994,subclass-of_DsoD
Q18554910,Q6811406,subclass-of_DsoD
